,index,opt_counter,rew_mean,rew_sd,rew_median,rew_10th_p,rew_90th_p,steps_mean,steps_sd,steps_median,steps_10th_p,steps_90th_p
59,0,2999.0,191.34837640916726,31.46308716760282,206.51120424197535,151.62350153591512,215.226525343552,163.6,70.89033784656411,199.0,28.4,199.0
60,0,3049.0,324.0154377669109,21.883453246531616,334.03320425568245,301.34396711896363,342.17336556117704,164.4,69.22311752586704,199.0,29.2,199.0
61,0,3099.0,336.17816792996894,10.156847880952153,333.3982686738915,325.0978613120193,349.05671204603834,199.0,0.0,199.0,199.0,199.0
62,0,3149.0,388.91508089458495,17.367063431334163,401.46361099033635,370.4851422017599,401.4636323797572,199.0,0.0,199.0,199.0,199.0
63,0,3199.0,319.27985170427417,32.45614305071772,333.339371916784,277.0602244157803,345.6844067601031,199.0,0.0,199.0,199.0,199.0
64,0,3249.0,307.85006360212986,21.108537313591984,305.1938309583895,300.6453453642665,324.06132083273104,192.9,18.3,199.0,192.89999999999998,199.0
65,0,3299.0,331.49599466919733,48.247003129511775,360.96696696490733,263.1126619180427,368.27768708921116,143.9,84.1729766611589,199.0,14.0,199.0
66,0,3349.0,346.9332133074426,33.970409281422114,352.2455420766308,337.8658132718049,366.77561318979576,199.0,0.0,199.0,199.0,199.0
67,0,3399.0,356.86203643368094,21.400940303328554,355.27956385387427,325.84413076692033,379.6936742234705,199.0,0.0,199.0,199.0,199.0
68,0,3449.0,384.88895108177604,17.495526978220266,392.66420889002666,360.5597313247643,401.46361099033635,199.0,0.0,199.0,199.0,199.0
69,0,3499.0,341.78904328512334,66.1250008190527,356.795612078252,251.06129261994582,401.4636113382961,162.6,72.81236158785127,199.0,19.4,199.0
70,0,3549.0,319.939875808723,8.85256104989146,323.22012159717883,307.47178827559964,327.52337484106135,147.1,79.59579134602532,199.0,19.4,199.0
71,0,3599.0,394.77106429602384,13.70822895469843,401.46361099033635,373.0269728480479,401.48813282598206,181.1,53.699999999999996,199.0,181.1,199.0
72,0,3649.0,340.21614789737873,17.568150407696308,333.3573753463639,331.69066092657704,363.7183895667981,189.7,27.9,199.0,189.7,199.0
73,0,3699.0,363.3551327301598,35.949883813942684,372.15020267414695,305.0641781913096,401.55051644085887,183.3,47.099999999999994,199.0,183.29999999999998,199.0
74,0,3749.0,308.1377475690319,37.016473027252474,314.8730288298493,265.7963740233434,323.07345339814157,182.9,48.3,199.0,182.9,199.0
75,0,3799.0,373.55557918823,26.4878989192615,377.6072498913027,351.5570453832952,401.4647720534067,163.2,71.6,199.0,20.0,199.0
76,0,3849.0,328.35232402950334,52.676960424343505,333.70208256481027,304.04515498925474,367.2092750547645,199.0,0.0,199.0,199.0,199.0
77,0,3899.0,339.53865987786946,23.384225287691013,329.048037537408,327.78025909759185,368.5143427149728,167.6,62.800000000000004,199.0,42.0,199.0
78,0,3949.0,371.07195337715694,38.337568117637346,373.68556250068394,345.7929978224397,403.13993898832587,182.1,50.70000000000001,199.0,182.1,199.0
79,0,3999.0,287.84921237321487,77.64255610979308,306.4902801917334,202.32942998994034,346.31426744910124,199.0,0.0,199.0,199.0,199.0
80,0,4049.0,396.7323622314789,17.462616427591882,402.5863446196345,381.1253906428692,403.93760341909456,199.0,0.0,199.0,199.0,199.0
81,0,4099.0,390.18280767038516,18.80426317231752,397.040374397115,359.2043329554641,403.93760341909456,199.0,0.0,199.0,199.0,199.0
82,0,4149.0,386.34520128370804,20.24543309223446,402.5842527035189,357.99551574680277,402.5867517014216,199.0,0.0,199.0,199.0,199.0
83,0,4199.0,365.0800404700032,64.55844597662579,402.5867517014216,253.3667517014215,402.5867517014216,199.0,0.0,199.0,199.0,199.0
84,0,4249.0,376.5646398828831,42.71558144271762,401.46361099033635,312.38474525250246,401.4940788516415,183.3,47.099999999999994,199.0,183.29999999999998,199.0
85,0,4299.0,389.79861900753303,17.549761433564484,400.0696897769561,362.93350915850897,402.58518327737863,199.0,0.0,199.0,199.0,199.0
86,0,4349.0,381.6185897254156,71.577859906168,402.5867517014216,379.07601163249666,412.10898444294116,199.0,0.0,199.0,199.0,199.0
87,0,4399.0,392.46989393809446,27.145917359710555,411.3113200121725,356.84430306304637,411.32353922325996,180.5,55.5,199.0,180.5,199.0
88,0,4449.0,378.71414409783296,26.643896736182732,386.73305023962405,344.31218768794355,401.46363006495653,199.0,0.0,199.0,199.0,199.0
89,0,4499.0,303.0031509926771,14.081947990544167,300.77493662477673,286.7902567767535,328.1087762255347,154.1,57.72079348033947,191.5,63.4,199.0
90,0,4549.0,386.30705904123926,29.543734647139942,403.9959810012544,348.5761908471333,412.77036680308004,199.0,0.0,199.0,199.0,199.0
91,0,4599.0,328.36460732476587,22.654982157980093,332.88948765810005,298.4352422190015,344.44961385748985,129.9,79.4486626696762,179.5,20.0,199.0
92,0,4649.0,375.506287484354,24.458073366297807,383.0970774959579,353.4433781521028,396.69374532706064,181.1,53.699999999999996,199.0,181.1,199.0
93,0,4699.0,376.4888892022501,16.35843179438423,373.02030557995283,356.5431053420623,396.6913366712843,199.0,0.0,199.0,199.0,199.0
94,0,4749.0,375.7528924894058,42.59950511595376,399.41808717848494,296.7310995096891,399.41808717848494,199.0,0.0,199.0,199.0,199.0
95,0,4799.0,390.9323569305348,16.99661245121183,401.93535506550836,362.2932966980653,402.98127598639087,199.0,0.0,199.0,199.0,199.0
96,0,4849.0,362.5014707320972,50.118766283658175,384.05994391025604,316.60713261085965,399.41808717848494,180.5,55.5,199.0,180.5,199.0
97,0,4899.0,376.8743524914969,51.4956145945107,403.74060246608724,279.03622570726975,411.6060788856377,182.6,45.0337651101926,199.0,172.20000000000002,199.0
98,0,4949.0,373.61234551024813,33.601906086568846,391.75142840854994,326.5599033593168,403.0452174005268,199.0,0.0,199.0,199.0,199.0
99,0,4999.0,341.8056895541922,56.40793246934384,353.45578262741185,291.70447521331374,390.204057573195,183.3,47.099999999999994,199.0,183.29999999999998,199.0
100,0,5049.0,379.026689946637,54.96744902297666,411.3113200121725,287.38812270685384,411.36395958900886,183.1,47.7,199.0,183.1,199.0
101,0,5099.0,329.1315176953043,30.22508399652253,337.12266224851965,299.6982314619107,352.6362815940096,199.0,0.0,199.0,199.0,199.0
102,0,5149.0,376.28988974226957,20.12471276867896,383.84666211113864,358.5701568175385,388.7272801795905,184.0,30.84153044192198,199.0,136.8,199.0
