,index,opt_counter,rew_mean,rew_sd,rew_median,rew_10th_p,rew_90th_p,steps_mean,steps_sd,steps_median,steps_10th_p,steps_90th_p
148,0,7549.0,255.2882043196872,23.295285636334047,261.97199599695114,232.95535564754996,272.74592458437627,193.76666666666665,15.699999999999998,199.0,193.76666666666665,199.0
149,0,7599.0,344.2356631605605,15.493915257989778,349.78437754107426,322.67903606502233,354.51200121654057,164.66666666666666,35.214353328389755,156.0,141.63333333333333,199.0
150,0,7649.0,315.5512905691199,45.25655635275885,323.7084053023339,277.1769808118247,348.01933201846305,163.29999999999998,44.20304837719209,174.83333333333334,120.86666666666667,199.0
151,0,7699.0,327.6708362410739,34.741943904770814,341.5182664091026,298.3006969977995,352.23250805388324,199.0,0.0,199.0,199.0,199.0
152,0,7749.0,253.4234952683437,39.32237630102535,255.31710583953137,237.16189158244742,291.33677860683423,194.4333333333333,7.422263805605403,199.0,185.13333333333333,199.0
153,0,7799.0,255.88567543369,31.899234225775547,269.0641109308188,232.52459212051863,273.8449901326378,168.4,25.154986251901096,153.33333333333334,145.33333333333334,199.0
154,0,7849.0,343.30939193078666,17.505810248233775,349.8775128470589,324.54263749943806,357.6235139952385,194.9,12.299999999999999,199.0,194.9,199.0
155,0,7899.0,300.692652712272,46.82884406482793,314.0513264958007,230.73839562734662,344.67416734817164,189.75,27.75,199.0,189.75,199.0
156,0,7949.0,282.3711433247314,17.683821981039912,282.4396848874972,277.1608540525605,286.9980342822264,199.0,0.0,199.0,199.0,199.0
157,0,7999.0,276.4656007845788,37.998289405826235,297.44491919532913,221.78197643448482,302.65449776546734,171.55,41.932952436001926,199.0,107.4,199.0
158,0,8049.0,359.8843801698059,24.57961543421497,368.99209146535986,340.9135020977621,377.91604982453214,199.0,0.0,199.0,199.0,199.0
159,0,8099.0,285.02381207442363,29.463558562647616,290.2024781965597,249.79150749126268,305.04047741897836,119.2,80.79969682488576,138.5,27.8,199.0
160,0,8149.0,350.00994215870065,58.26148646865638,378.2011745786067,304.9838994364551,382.8706871819784,178.95,47.99799458071824,199.0,140.14999999999998,199.0
161,0,8199.0,298.8219858232083,53.41167592777408,321.912321753602,265.41798708815116,322.0559631744619,189.65,28.05,199.0,189.64999999999998,199.0
162,0,8249.0,363.9135281975606,54.473727385593406,390.0646205134632,298.0075404162533,399.45751483074764,194.45,13.649999999999999,199.0,194.45,199.0
163,0,8299.0,365.0396973769136,25.311266699990608,371.48280238854124,333.1404627845175,390.32044075903843,199.0,0.0,199.0,199.0,199.0
164,0,8349.0,300.83156886021084,48.31412502038871,315.1581117915249,283.1767336916871,329.73421729307614,180.45,48.721152428324515,199.0,160.85,199.0
165,0,8399.0,327.3682260403318,97.83239369746374,379.0449532461285,168.00708513140168,385.7630553019776,190.55,25.350000000000005,199.0,190.55,199.0
166,0,8449.0,344.26890830056476,14.57579370672029,349.3316513283875,330.21550597775314,356.54245504693273,190.65,25.049999999999997,199.0,190.64999999999998,199.0
167,0,8499.0,301.26739167373273,31.81507223312955,317.7769342652067,259.29052946408433,319.0601466669735,199.0,0.0,199.0,199.0,199.0
168,0,8549.0,365.5524532599421,22.12338678781164,375.5254351687743,337.1059486910923,382.5809447887409,190.05,26.849999999999998,199.0,190.05,199.0
169,0,8599.0,297.36434113293603,48.81593727154697,312.311960455154,270.6471100010614,324.11925489816144,175.65,48.140513398928995,199.0,104.7,199.0
170,0,8649.0,348.039923354129,16.775815042975598,353.3014085948051,337.24858884363675,357.89369493636525,199.0,0.0,199.0,199.0,199.0
171,0,8699.0,376.2384978801306,16.56202123133301,380.96698275593917,352.07645512541717,388.283666803506,199.0,0.0,199.0,199.0,199.0
172,0,8749.0,258.8435536107855,11.017030004312115,260.90522972082664,243.39984354638148,263.9940637317301,187.1,26.108236248356572,199.0,158.7,199.0
173,0,8799.0,300.58771276762127,43.81016891887028,317.5124040142168,277.85113521001375,320.1126248859783,189.75,27.75,199.0,189.75,199.0
174,0,8849.0,291.3902156554909,11.64015893466057,294.43100248097164,278.1462488573431,302.3544351992459,199.0,0.0,199.0,199.0,199.0
175,0,8899.0,380.54281879661517,13.082636164635975,382.41193482228243,364.2403343075722,393.32201597335336,199.0,0.0,199.0,199.0,199.0
176,0,8949.0,334.85910342645263,22.519800601335774,331.91204424214925,310.18558952027513,363.4409945373062,199.0,0.0,199.0,199.0,199.0
177,0,8999.0,289.33959422141334,9.405163169762371,291.36312236513004,279.8707574813031,298.0663216711057,199.0,0.0,199.0,199.0,199.0
178,0,9049.0,303.8171696376278,21.798462291107466,314.78838827047844,272.74738095078976,317.4860152488007,199.0,0.0,199.0,199.0,199.0
179,0,9099.0,356.52074197172266,12.520251712148822,361.3627808773708,338.1531150439755,365.034903731914,154.25,44.75,154.25,109.5,199.0
180,0,9099.0,349.06991276244355,24.6183345256615,365.3182868656799,313.7924974243706,365.5625951873733,199.0,0.0,199.0,199.0,199.0
181,0,9149.0,355.0334614884775,20.232060956572806,362.04408428412603,344.4880018415873,365.32045682195485,199.0,0.0,199.0,199.0,199.0
182,0,9199.0,354.7613417412207,21.350576129427072,365.3228628945366,340.1615270019304,366.2158463087584,199.0,0.0,199.0,199.0,199.0
183,0,9249.0,364.22360925813376,17.98238613411582,365.3221310773646,345.1813388441535,375.7443431105771,199.0,0.0,199.0,199.0,199.0
184,0,9299.0,361.3201947862849,10.549588782057675,365.32049287169696,357.7757984690806,365.48616603115966,199.0,0.0,199.0,199.0,199.0
185,0,9349.0,358.7286132572748,10.9328326688263,365.35394075018576,341.4133571504304,366.45718004219077,199.0,0.0,199.0,199.0,199.0
186,0,9399.0,366.25254069770625,17.72635361133084,369.0407063566451,347.77259520388094,383.481861213574,199.0,0.0,199.0,199.0,199.0
187,0,9449.0,356.96588585591627,13.891321169919342,365.34883014129457,341.36772552721783,368.6985712352625,192.9,18.3,199.0,192.89999999999998,199.0
188,0,9499.0,147.93996253331764,56.11516296604391,131.56501922560767,126.89000089737334,164.92258038845685,199.0,0.0,199.0,199.0,199.0
189,0,9549.0,373.1636815648593,7.709234627486713,369.13097024344063,365.3466405875633,383.3428584921415,199.0,0.0,199.0,199.0,199.0
190,0,9599.0,343.40999408797427,47.58845321859564,345.1596284258133,320.1216989641646,386.4129824849222,196.9,6.3,199.0,196.89999999999998,199.0
